model,endpoint,observed,predicted,weight,compound_index,compound_id_sha12
cytoplasm_block_5nn,apoptosis up,0,0.2,0.00099601594,6,39d4bb912183
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,6,39d4bb912183
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,6,39d4bb912183
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,6,39d4bb912183
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,6,39d4bb912183
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,6,39d4bb912183
cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,6,39d4bb912183
nuclei_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,6,39d4bb912183
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,6,39d4bb912183
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,6,39d4bb912183
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,6,39d4bb912183
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,6,39d4bb912183
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,6,39d4bb912183
nuclei_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,6,39d4bb912183
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,6,39d4bb912183
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,6,39d4bb912183
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,6,39d4bb912183
cells_block_5nn,ER stress,0,0,0.00088495575,6,39d4bb912183
cytoplasm_block_5nn,ER stress,0,0.4,0.00088495575,6,39d4bb912183
nuclei_block_5nn,ER stress,0,0,0.00088495575,6,39d4bb912183
compartment_route_5nn,ER stress,0,0.2,0.00088495575,6,39d4bb912183
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,6,39d4bb912183
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,6,39d4bb912183
cells_block_5nn,heat shock,0,0,0.00085910653,6,39d4bb912183
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,6,39d4bb912183
nuclei_block_5nn,heat shock,0,0,0.00085910653,6,39d4bb912183
compartment_route_5nn,heat shock,0,0.2,0.00085910653,6,39d4bb912183
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,6,39d4bb912183
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,6,39d4bb912183
cells_block_5nn,microtubule up,0,0,0.00078125,6,39d4bb912183
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,6,39d4bb912183
nuclei_block_5nn,microtubule up,0,0,0.00078125,6,39d4bb912183
compartment_route_5nn,microtubule up,0,0,0.00078125,6,39d4bb912183
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,6,39d4bb912183
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,6,39d4bb912183
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,6,39d4bb912183
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,6,39d4bb912183
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,6,39d4bb912183
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,6,39d4bb912183
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,6,39d4bb912183
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,6,39d4bb912183
cells_block_5nn,oxidative stress up,0,0,0.00090415913,6,39d4bb912183
cytoplasm_block_5nn,oxidative stress up,0,0.4,0.00090415913,6,39d4bb912183
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,6,39d4bb912183
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,6,39d4bb912183
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,6,39d4bb912183
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,6,39d4bb912183
cells_block_5nn,proliferation decrease,0,0,0.00086956522,6,39d4bb912183
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,6,39d4bb912183
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,6,39d4bb912183
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,6,39d4bb912183
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,7,92f90331e759
morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,7,92f90331e759
cells_block_5nn,apoptosis up,0,0.2,0.00099601594,7,92f90331e759
cytoplasm_block_5nn,apoptosis up,0,0.2,0.00099601594,7,92f90331e759
nuclei_block_5nn,apoptosis up,0,0.4,0.00099601594,7,92f90331e759
compartment_route_5nn,apoptosis up,0,0.2,0.00099601594,7,92f90331e759
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,7,92f90331e759
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,7,92f90331e759
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,7,92f90331e759
cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,7,92f90331e759
nuclei_block_5nn,cytotoxicity BLA,0,0.4,0.00095057034,7,92f90331e759
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,7,92f90331e759
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,7,92f90331e759
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,7,92f90331e759
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,7,92f90331e759
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,7,92f90331e759
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,7,92f90331e759
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,7,92f90331e759
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,7,92f90331e759
morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,7,92f90331e759
cells_block_5nn,ER stress,0,0.2,0.00088495575,7,92f90331e759
cytoplasm_block_5nn,ER stress,0,0.4,0.00088495575,7,92f90331e759
nuclei_block_5nn,ER stress,0,0.2,0.00088495575,7,92f90331e759
compartment_route_5nn,ER stress,0,0,0.00088495575,7,92f90331e759
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,7,92f90331e759
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,7,92f90331e759
cells_block_5nn,heat shock,0,0,0.00085910653,7,92f90331e759
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,7,92f90331e759
nuclei_block_5nn,heat shock,0,0,0.00085910653,7,92f90331e759
compartment_route_5nn,heat shock,0,0,0.00085910653,7,92f90331e759
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,7,92f90331e759
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,7,92f90331e759
cells_block_5nn,microtubule up,0,0,0.00078125,7,92f90331e759
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,7,92f90331e759
nuclei_block_5nn,microtubule up,0,0,0.00078125,7,92f90331e759
compartment_route_5nn,microtubule up,0,0,0.00078125,7,92f90331e759
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,7,92f90331e759
morphology_magnitude_5nn,mitochondrial disruption up,0,0.2,0.0008291874,7,92f90331e759
cells_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,7,92f90331e759
cytoplasm_block_5nn,mitochondrial disruption up,0,0.4,0.0008291874,7,92f90331e759
nuclei_block_5nn,mitochondrial disruption up,0,0.2,0.0008291874,7,92f90331e759
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,7,92f90331e759
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,7,92f90331e759
morphology_magnitude_5nn,oxidative stress up,0,0.2,0.00090415913,7,92f90331e759
cells_block_5nn,oxidative stress up,0,0.2,0.00090415913,7,92f90331e759
cytoplasm_block_5nn,oxidative stress up,0,0.2,0.00090415913,7,92f90331e759
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,7,92f90331e759
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,7,92f90331e759
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,7,92f90331e759
morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,7,92f90331e759
cells_block_5nn,proliferation decrease,0,0,0.00086956522,7,92f90331e759
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,7,92f90331e759
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,7,92f90331e759
compartment_route_5nn,proliferation decrease,0,0.2,0.00086956522,7,92f90331e759
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,8,eb3c87df1d2f
morphology_magnitude_5nn,apoptosis up,0,0.4,0.00099601594,8,eb3c87df1d2f
cells_block_5nn,apoptosis up,0,0,0.00099601594,8,eb3c87df1d2f
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,8,eb3c87df1d2f
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,8,eb3c87df1d2f
compartment_route_5nn,apoptosis up,0,0,0.00099601594,8,eb3c87df1d2f
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,8,eb3c87df1d2f
morphology_magnitude_5nn,cytotoxicity BLA,0,0.4,0.00095057034,8,eb3c87df1d2f
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,8,eb3c87df1d2f
cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,8,eb3c87df1d2f
nuclei_block_5nn,cytotoxicity BLA,0,0,0.00095057034,8,eb3c87df1d2f
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,8,eb3c87df1d2f
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,8,eb3c87df1d2f
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,8,eb3c87df1d2f
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,8,eb3c87df1d2f
cytoplasm_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,8,eb3c87df1d2f
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,8,eb3c87df1d2f
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,8,eb3c87df1d2f
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,8,eb3c87df1d2f
morphology_magnitude_5nn,ER stress,0,0.2,0.00088495575,8,eb3c87df1d2f
cells_block_5nn,ER stress,0,0.4,0.00088495575,8,eb3c87df1d2f
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,8,eb3c87df1d2f
nuclei_block_5nn,ER stress,0,0,0.00088495575,8,eb3c87df1d2f
compartment_route_5nn,ER stress,0,0,0.00088495575,8,eb3c87df1d2f
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,8,eb3c87df1d2f
morphology_magnitude_5nn,heat shock,0,0.2,0.00085910653,8,eb3c87df1d2f
cells_block_5nn,heat shock,0,0.2,0.00085910653,8,eb3c87df1d2f
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,8,eb3c87df1d2f
nuclei_block_5nn,heat shock,0,0,0.00085910653,8,eb3c87df1d2f
compartment_route_5nn,heat shock,0,0,0.00085910653,8,eb3c87df1d2f
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,8,eb3c87df1d2f
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,8,eb3c87df1d2f
cells_block_5nn,microtubule up,0,0,0.00078125,8,eb3c87df1d2f
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,8,eb3c87df1d2f
nuclei_block_5nn,microtubule up,0,0,0.00078125,8,eb3c87df1d2f
compartment_route_5nn,microtubule up,0,0,0.00078125,8,eb3c87df1d2f
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,8,eb3c87df1d2f
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,8,eb3c87df1d2f
cells_block_5nn,mitochondrial disruption up,0,0.4,0.0008291874,8,eb3c87df1d2f
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,8,eb3c87df1d2f
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,8,eb3c87df1d2f
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,8,eb3c87df1d2f
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,8,eb3c87df1d2f
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,8,eb3c87df1d2f
cells_block_5nn,oxidative stress up,0,0.4,0.00090415913,8,eb3c87df1d2f
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,8,eb3c87df1d2f
nuclei_block_5nn,oxidative stress up,0,0.2,0.00090415913,8,eb3c87df1d2f
compartment_route_5nn,oxidative stress up,0,0,0.00090415913,8,eb3c87df1d2f
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,8,eb3c87df1d2f
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,8,eb3c87df1d2f
cells_block_5nn,proliferation decrease,0,0.4,0.00086956522,8,eb3c87df1d2f
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,8,eb3c87df1d2f
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,8,eb3c87df1d2f
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,8,eb3c87df1d2f
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,9,639fb45f8538
morphology_magnitude_5nn,apoptosis up,0,0,0.00099601594,9,639fb45f8538
cells_block_5nn,apoptosis up,0,0,0.00099601594,9,639fb45f8538
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,9,639fb45f8538
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,9,639fb45f8538
compartment_route_5nn,apoptosis up,0,0,0.00099601594,9,639fb45f8538
endpoint_prevalence,cytotoxicity BLA,1,0.19939117,0.0037878788,9,639fb45f8538
morphology_magnitude_5nn,cytotoxicity BLA,1,0,0.0037878788,9,639fb45f8538
cells_block_5nn,cytotoxicity BLA,1,0,0.0037878788,9,639fb45f8538
cytoplasm_block_5nn,cytotoxicity BLA,1,0,0.0037878788,9,639fb45f8538
nuclei_block_5nn,cytotoxicity BLA,1,0,0.0037878788,9,639fb45f8538
compartment_route_5nn,cytotoxicity BLA,1,0,0.0037878788,9,639fb45f8538
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,9,639fb45f8538
morphology_magnitude_5nn,cytotoxicity SRB,0,0,0.00083194676,9,639fb45f8538
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,9,639fb45f8538
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,9,639fb45f8538
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,9,639fb45f8538
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,9,639fb45f8538
endpoint_prevalence,ER stress,0,0.14155251,0.00088495575,9,639fb45f8538
morphology_magnitude_5nn,ER stress,0,0,0.00088495575,9,639fb45f8538
cells_block_5nn,ER stress,0,0,0.00088495575,9,639fb45f8538
cytoplasm_block_5nn,ER stress,0,0,0.00088495575,9,639fb45f8538
nuclei_block_5nn,ER stress,0,0,0.00088495575,9,639fb45f8538
compartment_route_5nn,ER stress,0,0,0.00088495575,9,639fb45f8538
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,9,639fb45f8538
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,9,639fb45f8538
cells_block_5nn,heat shock,0,0,0.00085910653,9,639fb45f8538
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,9,639fb45f8538
nuclei_block_5nn,heat shock,0,0,0.00085910653,9,639fb45f8538
compartment_route_5nn,heat shock,0,0,0.00085910653,9,639fb45f8538
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,9,639fb45f8538
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,9,639fb45f8538
cells_block_5nn,microtubule up,0,0,0.00078125,9,639fb45f8538
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,9,639fb45f8538
nuclei_block_5nn,microtubule up,0,0,0.00078125,9,639fb45f8538
compartment_route_5nn,microtubule up,0,0,0.00078125,9,639fb45f8538
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,9,639fb45f8538
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,9,639fb45f8538
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,9,639fb45f8538
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,9,639fb45f8538
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,9,639fb45f8538
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,9,639fb45f8538
endpoint_prevalence,oxidative stress up,0,0.15981735,0.00090415913,9,639fb45f8538
morphology_magnitude_5nn,oxidative stress up,0,0,0.00090415913,9,639fb45f8538
cells_block_5nn,oxidative stress up,0,0,0.00090415913,9,639fb45f8538
cytoplasm_block_5nn,oxidative stress up,0,0,0.00090415913,9,639fb45f8538
nuclei_block_5nn,oxidative stress up,0,0,0.00090415913,9,639fb45f8538
compartment_route_5nn,oxidative stress up,0,0.2,0.00090415913,9,639fb45f8538
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,9,639fb45f8538
morphology_magnitude_5nn,proliferation decrease,0,0,0.00086956522,9,639fb45f8538
cells_block_5nn,proliferation decrease,0,0.2,0.00086956522,9,639fb45f8538
cytoplasm_block_5nn,proliferation decrease,0,0.2,0.00086956522,9,639fb45f8538
nuclei_block_5nn,proliferation decrease,0,0.2,0.00086956522,9,639fb45f8538
compartment_route_5nn,proliferation decrease,0,0.2,0.00086956522,9,639fb45f8538
endpoint_prevalence,apoptosis up,0,0.23744292,0.00099601594,10,226267431e89
morphology_magnitude_5nn,apoptosis up,0,0.2,0.00099601594,10,226267431e89
cells_block_5nn,apoptosis up,0,0.2,0.00099601594,10,226267431e89
cytoplasm_block_5nn,apoptosis up,0,0,0.00099601594,10,226267431e89
nuclei_block_5nn,apoptosis up,0,0,0.00099601594,10,226267431e89
compartment_route_5nn,apoptosis up,0,0,0.00099601594,10,226267431e89
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,10,226267431e89
morphology_magnitude_5nn,cytotoxicity BLA,0,0.4,0.00095057034,10,226267431e89
cells_block_5nn,cytotoxicity BLA,0,0,0.00095057034,10,226267431e89
cytoplasm_block_5nn,cytotoxicity BLA,0,0,0.00095057034,10,226267431e89
nuclei_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,10,226267431e89
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,10,226267431e89
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,10,226267431e89
morphology_magnitude_5nn,cytotoxicity SRB,0,0.2,0.00083194676,10,226267431e89
cells_block_5nn,cytotoxicity SRB,0,0,0.00083194676,10,226267431e89
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,10,226267431e89
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,10,226267431e89
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,10,226267431e89
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,10,226267431e89
morphology_magnitude_5nn,ER stress,1,0.2,0.0053763441,10,226267431e89
cells_block_5nn,ER stress,1,0,0.0053763441,10,226267431e89
cytoplasm_block_5nn,ER stress,1,0,0.0053763441,10,226267431e89
nuclei_block_5nn,ER stress,1,0,0.0053763441,10,226267431e89
compartment_route_5nn,ER stress,1,0,0.0053763441,10,226267431e89
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,10,226267431e89
morphology_magnitude_5nn,heat shock,0,0.4,0.00085910653,10,226267431e89
cells_block_5nn,heat shock,0,0,0.00085910653,10,226267431e89
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,10,226267431e89
nuclei_block_5nn,heat shock,0,0,0.00085910653,10,226267431e89
compartment_route_5nn,heat shock,0,0.2,0.00085910653,10,226267431e89
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,10,226267431e89
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,10,226267431e89
cells_block_5nn,microtubule up,0,0,0.00078125,10,226267431e89
cytoplasm_block_5nn,microtubule up,0,0,0.00078125,10,226267431e89
nuclei_block_5nn,microtubule up,0,0,0.00078125,10,226267431e89
compartment_route_5nn,microtubule up,0,0,0.00078125,10,226267431e89
endpoint_prevalence,mitochondrial disruption up,0,0.083713851,0.0008291874,10,226267431e89
morphology_magnitude_5nn,mitochondrial disruption up,0,0,0.0008291874,10,226267431e89
cells_block_5nn,mitochondrial disruption up,0,0,0.0008291874,10,226267431e89
cytoplasm_block_5nn,mitochondrial disruption up,0,0,0.0008291874,10,226267431e89
nuclei_block_5nn,mitochondrial disruption up,0,0,0.0008291874,10,226267431e89
compartment_route_5nn,mitochondrial disruption up,0,0,0.0008291874,10,226267431e89
endpoint_prevalence,oxidative stress up,1,0.15829528,0.0047619048,10,226267431e89
morphology_magnitude_5nn,oxidative stress up,1,0.2,0.0047619048,10,226267431e89
cells_block_5nn,oxidative stress up,1,0,0.0047619048,10,226267431e89
cytoplasm_block_5nn,oxidative stress up,1,0,0.0047619048,10,226267431e89
nuclei_block_5nn,oxidative stress up,1,0,0.0047619048,10,226267431e89
compartment_route_5nn,oxidative stress up,1,0,0.0047619048,10,226267431e89
endpoint_prevalence,proliferation decrease,0,0.12633181,0.00086956522,10,226267431e89
morphology_magnitude_5nn,proliferation decrease,0,0.2,0.00086956522,10,226267431e89
cells_block_5nn,proliferation decrease,0,0,0.00086956522,10,226267431e89
cytoplasm_block_5nn,proliferation decrease,0,0,0.00086956522,10,226267431e89
nuclei_block_5nn,proliferation decrease,0,0,0.00086956522,10,226267431e89
compartment_route_5nn,proliferation decrease,0,0,0.00086956522,10,226267431e89
endpoint_prevalence,apoptosis up,1,0.23592085,0.0032051282,11,2db5e51652ce
morphology_magnitude_5nn,apoptosis up,1,0.2,0.0032051282,11,2db5e51652ce
cells_block_5nn,apoptosis up,1,0.2,0.0032051282,11,2db5e51652ce
cytoplasm_block_5nn,apoptosis up,1,0,0.0032051282,11,2db5e51652ce
nuclei_block_5nn,apoptosis up,1,0.4,0.0032051282,11,2db5e51652ce
compartment_route_5nn,apoptosis up,1,0.2,0.0032051282,11,2db5e51652ce
endpoint_prevalence,cytotoxicity BLA,0,0.20091324,0.00095057034,11,2db5e51652ce
morphology_magnitude_5nn,cytotoxicity BLA,0,0.2,0.00095057034,11,2db5e51652ce
cells_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,11,2db5e51652ce
cytoplasm_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,11,2db5e51652ce
nuclei_block_5nn,cytotoxicity BLA,0,0.2,0.00095057034,11,2db5e51652ce
compartment_route_5nn,cytotoxicity BLA,0,0.2,0.00095057034,11,2db5e51652ce
endpoint_prevalence,cytotoxicity SRB,0,0.086757991,0.00083194676,11,2db5e51652ce
morphology_magnitude_5nn,cytotoxicity SRB,0,0.2,0.00083194676,11,2db5e51652ce
cells_block_5nn,cytotoxicity SRB,0,0.2,0.00083194676,11,2db5e51652ce
cytoplasm_block_5nn,cytotoxicity SRB,0,0,0.00083194676,11,2db5e51652ce
nuclei_block_5nn,cytotoxicity SRB,0,0,0.00083194676,11,2db5e51652ce
compartment_route_5nn,cytotoxicity SRB,0,0,0.00083194676,11,2db5e51652ce
endpoint_prevalence,ER stress,1,0.14003044,0.0053763441,11,2db5e51652ce
morphology_magnitude_5nn,ER stress,1,0,0.0053763441,11,2db5e51652ce
cells_block_5nn,ER stress,1,0,0.0053763441,11,2db5e51652ce
cytoplasm_block_5nn,ER stress,1,0,0.0053763441,11,2db5e51652ce
nuclei_block_5nn,ER stress,1,0,0.0053763441,11,2db5e51652ce
compartment_route_5nn,ER stress,1,0,0.0053763441,11,2db5e51652ce
endpoint_prevalence,heat shock,0,0.11567732,0.00085910653,11,2db5e51652ce
morphology_magnitude_5nn,heat shock,0,0,0.00085910653,11,2db5e51652ce
cells_block_5nn,heat shock,0,0,0.00085910653,11,2db5e51652ce
cytoplasm_block_5nn,heat shock,0,0,0.00085910653,11,2db5e51652ce
nuclei_block_5nn,heat shock,0,0,0.00085910653,11,2db5e51652ce
compartment_route_5nn,heat shock,0,0,0.00085910653,11,2db5e51652ce
endpoint_prevalence,microtubule up,0,0.02739726,0.00078125,11,2db5e51652ce
morphology_magnitude_5nn,microtubule up,0,0,0.00078125,11,2db5e51652ce
